ds,y,add_1,add_2,add_3
2020-04-21 08:00:00,1258502.0,1,0,0
2020-04-21 08:15:00,1265546.0,1,0,0
2020-04-21 08:30:00,1272122.0,1,0,0
2020-04-21 08:45:00,1278245.0,1,0,0
2020-04-21 09:00:00,1284027.0,1,0,0
2020-04-21 09:15:00,1289155.0,1,0,0
2020-04-21 09:30:00,1293413.0,1,0,0
2020-04-21 09:45:00,1296720.0,1,0,0
2020-04-21 10:00:00,1299752.0,1,0,0
2020-04-21 10:15:00,1302025.0,1,0,0
2020-04-21 10:30:00,1304277.0,1,0,0
2020-04-21 10:45:00,1305931.0,1,0,0
2020-04-21 11:00:00,1307268.0,1,0,0
2020-04-21 11:15:00,1308540.0,1,0,0
2020-04-21 11:30:00,1309816.0,1,0,0
2020-04-21 11:45:00,1310851.0,1,0,0
2020-04-21 12:00:00,1312059.0,1,0,0
2020-04-21 12:15:00,1312914.0,1,0,0
2020-04-21 12:30:00,1313919.0,1,0,0
2020-04-21 12:45:00,1314087.0,1,0,0
2020-04-21 13:00:00,1314706.0,1,0,0
2020-04-21 13:15:00,1315246.0,1,0,0
2020-04-21 13:30:00,1315303.0,1,0,0
2020-04-21 13:45:00,1315233.0,1,0,0
2020-04-21 14:00:00,1315854.0,1,0,0
2020-04-21 14:15:00,1316010.0,1,0,0
2020-04-21 14:30:00,1315849.0,1,0,0
2020-04-21 14:45:00,1315887.0,1,0,0
2020-04-21 15:00:00,1316119.0,1,0,0
2020-04-21 15:15:00,1316508.0,1,0,0
2020-04-21 15:30:00,1316551.0,1,0,0
2020-04-21 15:45:00,1316688.0,1,0,0
2020-04-21 16:00:00,1317159.0,1,0,0
2020-04-21 16:15:00,1317410.0,1,0,0
2020-04-21 16:30:00,1317879.0,1,0,0
2020-04-21 16:45:00,1318446.0,1,0,0
2020-04-21 17:00:00,1319146.0,1,0,0
2020-04-21 17:15:00,1319650.0,1,0,0
2020-04-21 17:30:00,1320264.0,1,0,0
2020-04-21 17:45:00,1320605.0,1,0,0
2020-04-21 18:00:00,1320876.0,1,0,0
2020-04-21 18:15:00,1321041.0,1,0,0
2020-04-21 18:30:00,1320976.0,1,0,0
2020-04-21 18:45:00,1320780.0,1,0,0
2020-04-21 19:00:00,1320453.0,1,0,0
2020-04-21 19:15:00,1320374.0,1,0,0
2020-04-21 19:30:00,1320366.0,1,0,0
2020-04-21 19:45:00,1320070.0,1,0,0
2020-04-21 20:00:00,1319626.0,1,0,0
2020-04-21 20:15:00,1319219.0,1,0,0
2020-04-21 20:30:00,1318438.0,1,0,0
2020-04-21 20:45:00,1317365.0,1,0,0
2020-04-21 21:00:00,1315894.0,1,0,0
2020-04-21 21:15:00,1313987.0,1,0,0
2020-04-21 21:30:00,1311335.0,1,0,0
2020-04-21 21:45:00,1308141.0,1,0,0
2020-04-21 22:00:00,1304409.0,1,0,0
2020-04-21 22:15:00,1299353.0,1,0,0
2020-04-21 22:30:00,1292504.0,1,0,0
2020-04-21 22:45:00,1285408.0,1,0,0
2020-04-21 23:00:00,1277326.0,1,0,0
2020-04-21 23:15:00,1269660.0,1,0,0
2020-04-21 23:30:00,1261484.0,1,0,0
2020-04-21 23:45:00,1253882.0,1,0,0
2020-04-22 00:00:00,1245685.0,2,0,0
2020-04-22 00:15:00,1238859.0,2,0,0
2020-04-22 00:30:00,1232646.0,2,0,0
2020-04-22 00:45:00,1226703.0,2,0,0
2020-04-22 01:00:00,1221163.0,2,0,0
2020-04-22 01:15:00,1216623.0,2,0,0
2020-04-22 01:30:00,1212782.0,2,0,0
2020-04-22 01:45:00,1209494.0,2,0,0
2020-04-22 02:00:00,1206318.0,2,0,0
2020-04-22 02:15:00,1204059.0,2,0,0
2020-04-22 02:30:00,1202135.0,2,0,0
2020-04-22 02:45:00,1200280.0,2,0,0
2020-04-22 03:00:00,1198593.0,2,0,0
2020-04-22 03:15:00,1197523.0,2,0,0
2020-04-22 03:30:00,1196508.0,2,0,0
2020-04-22 03:45:00,1195869.0,2,0,0
2020-04-22 04:00:00,1195207.0,2,0,0
2020-04-22 04:15:00,1194950.0,2,0,0
2020-04-22 04:30:00,1194841.0,2,0,0
2020-04-22 04:45:00,1195470.0,2,0,0
2020-04-22 05:00:00,1195980.0,2,0,0
2020-04-22 05:15:00,1197316.0,2,0,0
2020-04-22 05:30:00,1198684.0,2,0,0
2020-04-22 05:45:00,1202061.0,2,0,0
2020-04-22 06:00:00,1206041.0,2,0,0
2020-04-22 06:15:00,1210621.0,2,0,0
2020-04-22 06:30:00,1215681.0,2,0,0
2020-04-22 06:45:00,1222152.0,2,0,0
2020-04-22 07:00:00,1228909.0,2,0,0
2020-04-22 07:15:00,1236025.0,2,0,0
2020-04-22 07:30:00,1242817.0,2,0,0
2020-04-22 07:45:00,1249914.0,2,0,0
2020-04-22 08:00:00,1257290.0,2,0,0
2020-04-22 08:15:00,1264353.0,2,0,0
2020-04-22 08:30:00,1270860.0,2,0,0
2020-04-22 08:45:00,1277026.0,2,0,0
2020-04-22 09:00:00,1283209.0,2,0,0
2020-04-22 09:15:00,1288489.0,2,0,0
2020-04-22 09:30:00,1293126.0,2,0,0
2020-04-22 09:45:00,1296772.0,2,0,0
2020-04-22 10:00:00,1300195.0,2,0,0
2020-04-22 10:15:00,1302706.0,2,0,0
2020-04-22 10:30:00,1304987.0,2,0,0
2020-04-22 10:45:00,1306630.0,2,0,0
2020-04-22 11:00:00,1308598.0,2,0,0
2020-04-22 11:15:00,1310228.0,2,0,0
2020-04-22 11:30:00,1311461.0,2,0,0
2020-04-22 11:45:00,1312466.0,2,0,0
2020-04-22 12:00:00,1313472.0,2,0,0
2020-04-22 12:15:00,1314242.0,2,0,0
2020-04-22 12:30:00,1314914.0,2,0,0
2020-04-22 12:45:00,1315383.0,2,0,0
2020-04-22 13:00:00,1315969.0,2,0,0
2020-04-22 13:15:00,1316082.0,2,0,0
2020-04-22 13:30:00,1316628.0,2,0,0
2020-04-22 13:45:00,1316675.0,2,0,0
2020-04-22 14:00:00,1317135.0,2,0,0
2020-04-22 14:15:00,1317308.0,2,0,0
2020-04-22 14:30:00,1317379.0,2,0,0
2020-04-22 14:45:00,1317587.0,2,0,0
2020-04-22 15:00:00,1317720.0,2,0,0
2020-04-22 15:15:00,1317953.0,2,0,0
2020-04-22 15:30:00,1318455.0,2,0,0
2020-04-22 15:45:00,1318311.0,2,0,0
2020-04-22 16:00:00,1318728.0,2,0,0
2020-04-22 16:15:00,1318906.0,2,0,0
2020-04-22 16:30:00,1319269.0,2,0,0
2020-04-22 16:45:00,1319453.0,2,0,0
2020-04-22 17:00:00,1320392.0,2,0,0
2020-04-22 17:15:00,1320943.0,2,0,0
2020-04-22 17:30:00,1321526.0,2,0,0
2020-04-22 17:45:00,1321979.0,2,0,0
2020-04-22 18:00:00,1322734.0,2,0,0
2020-04-22 18:15:00,1323099.0,2,0,0
2020-04-22 18:30:00,1323487.0,2,0,0
2020-04-22 18:45:00,1323652.0,2,0,0
2020-04-22 19:00:00,1323887.0,2,0,0
2020-04-22 19:15:00,1323766.0,2,0,0
2020-04-22 19:30:00,1323875.0,2,0,0
2020-04-22 19:45:00,1323745.0,2,0,0
2020-04-22 20:00:00,1323213.0,2,0,0
2020-04-22 20:15:00,1322445.0,2,0,0
2020-04-22 20:30:00,1321339.0,2,0,0
2020-04-22 20:45:00,1319881.0,2,0,0
2020-04-22 21:00:00,1318309.0,2,0,0
2020-04-22 21:15:00,1316152.0,2,0,0
2020-04-22 21:30:00,1312691.0,2,0,0
2020-04-22 21:45:00,1309344.0,2,0,0
2020-04-22 22:00:00,1305369.0,2,0,0
2020-04-22 22:15:00,1300468.0,2,0,0
2020-04-22 22:30:00,1294194.0,2,0,0
2020-04-22 22:45:00,1286565.0,2,0,0
2020-04-22 23:00:00,1278039.0,2,0,0
2020-04-22 23:15:00,1270463.0,2,0,0
2020-04-22 23:30:00,1262717.0,2,0,0
2020-04-22 23:45:00,1255052.0,2,0,0
2020-04-23 00:00:00,1247167.0,3,0,0
2020-04-23 00:15:00,1240428.0,3,0,0
2020-04-23 00:30:00,1233938.0,3,0,0
2020-04-23 00:45:00,1227848.0,3,0,0
2020-04-23 01:00:00,1222229.0,3,0,0
2020-04-23 01:15:00,1217846.0,3,0,0
2020-04-23 01:30:00,1214034.0,3,0,0
2020-04-23 01:45:00,1210791.0,3,0,0
2020-04-23 02:00:00,1207502.0,3,0,0
2020-04-23 02:15:00,1205128.0,3,0,0
2020-04-23 02:30:00,1203016.0,3,0,0
2020-04-23 02:45:00,1201464.0,3,0,0
2020-04-23 03:00:00,1199768.0,3,0,0
2020-04-23 03:15:00,1198727.0,3,0,0
2020-04-23 03:30:00,1197845.0,3,0,0
2020-04-23 03:45:00,1197217.0,3,0,0
2020-04-23 04:00:00,1196479.0,3,0,0
2020-04-23 04:15:00,1196081.0,3,0,0
2020-04-23 04:30:00,1195992.0,3,0,0
2020-04-23 04:45:00,1196393.0,3,0,0
2020-04-23 05:00:00,1196979.0,3,0,0
2020-04-23 05:15:00,1198124.0,3,0,0
2020-04-23 05:30:00,1199578.0,3,0,0
2020-04-23 05:45:00,1202691.0,3,0,0
2020-04-23 06:00:00,1206515.0,3,0,0
2020-04-23 06:15:00,1211209.0,3,0,0
2020-04-23 06:30:00,1216245.0,3,0,0
2020-04-23 06:45:00,1222745.0,3,0,0
2020-04-23 07:00:00,1229681.0,3,0,0
2020-04-23 07:15:00,1236781.0,3,0,0
2020-04-23 07:30:00,1243490.0,3,0,0
2020-04-23 07:45:00,1250858.0,3,0,0
2020-04-23 08:00:00,1258485.0,3,0,0
2020-04-23 08:15:00,1265488.0,3,0,0
2020-04-23 08:30:00,1272147.0,3,0,0
2020-04-23 08:45:00,1278895.0,3,0,0
2020-04-23 09:00:00,1285164.0,3,0,0
2020-04-23 09:15:00,1290261.0,3,0,0
2020-04-23 09:30:00,1294555.0,3,0,0
2020-04-23 09:45:00,1298325.0,3,0,0
2020-04-23 10:00:00,1301465.0,3,0,0
2020-04-23 10:15:00,1304262.0,3,0,0
2020-04-23 10:30:00,1306342.0,3,0,0
2020-04-23 10:45:00,1308193.0,3,0,0
2020-04-23 11:00:00,1309910.0,3,0,0
2020-04-23 11:15:00,1311232.0,3,0,0
2020-04-23 11:30:00,1312559.0,3,0,0
2020-04-23 11:45:00,1313472.0,3,0,0
2020-04-23 12:00:00,1313125.0,3,0,0
2020-04-23 12:15:00,1314050.0,3,0,0
2020-04-23 12:30:00,1314824.0,3,0,0
2020-04-23 12:45:00,1315111.0,3,0,0
2020-04-23 13:00:00,1316000.0,3,0,0
2020-04-23 13:15:00,1316427.0,3,0,0
2020-04-23 13:30:00,1316637.0,3,0,0
2020-04-23 13:45:00,1316703.0,3,0,0
2020-04-23 14:00:00,1317117.0,3,0,0
2020-04-23 14:15:00,1317292.0,3,0,0
2020-04-23 14:30:00,1317434.0,3,0,0
2020-04-23 14:45:00,1317430.0,3,0,0
2020-04-23 15:00:00,1317801.0,3,0,0
2020-04-23 15:15:00,1318023.0,3,0,0
2020-04-23 15:30:00,1318085.0,3,0,0
2020-04-23 15:45:00,1318492.0,3,0,0
2020-04-23 16:00:00,1318926.0,3,0,0
2020-04-23 16:15:00,1319129.0,3,0,0
2020-04-23 16:30:00,1319312.0,3,0,0
2020-04-23 16:45:00,1319757.0,3,0,0
2020-04-23 17:00:00,1320500.0,3,0,0
2020-04-23 17:15:00,1320774.0,3,0,0
2020-04-23 17:30:00,1321441.0,3,0,0
2020-04-23 17:45:00,1321860.0,3,0,0
2020-04-23 18:00:00,1322326.0,3,0,0
2020-04-23 18:15:00,1322470.0,3,0,0
2020-04-23 18:30:00,1322532.0,3,0,0
2020-04-23 18:45:00,1322333.0,3,0,0
2020-04-23 19:00:00,1322289.0,3,0,0
2020-04-23 19:15:00,1321727.0,3,0,0
2020-04-23 19:30:00,1321593.0,3,0,0
2020-04-23 19:45:00,1321220.0,3,0,0
2020-04-23 20:00:00,1320668.0,3,0,0
2020-04-23 20:15:00,1320186.0,3,0,0
2020-04-23 20:30:00,1319238.0,3,0,0
2020-04-23 20:45:00,1318065.0,3,0,0
2020-04-23 21:00:00,1317139.0,3,0,0
2020-04-23 21:15:00,1315308.0,3,0,0
2020-04-23 21:30:00,1312395.0,3,0,0
2020-04-23 21:45:00,1309504.0,3,0,0
2020-04-23 22:00:00,1305514.0,3,0,0
2020-04-23 22:15:00,1301042.0,3,0,0
2020-04-23 22:30:00,1294331.0,3,0,0
2020-04-23 22:45:00,1287255.0,3,0,0
2020-04-23 23:00:00,1279332.0,3,0,0
2020-04-23 23:15:00,1271752.0,3,0,0
2020-04-23 23:30:00,1263608.0,3,0,0
2020-04-23 23:45:00,1256231.0,3,0,0
2020-04-24 00:00:00,1248328.0,4,0,0
2020-04-24 00:15:00,1241394.0,4,0,0
2020-04-24 00:30:00,1235005.0,4,0,0
2020-04-24 00:45:00,1229157.0,4,0,0
2020-04-24 01:00:00,1223430.0,4,0,0
2020-04-24 01:15:00,1219016.0,4,0,0
2020-04-24 01:30:00,1215035.0,4,0,0
2020-04-24 01:45:00,1211737.0,4,0,0
2020-04-24 02:00:00,1208525.0,4,0,0
2020-04-24 02:15:00,1206294.0,4,0,0
2020-04-24 02:30:00,1204161.0,4,0,0
2020-04-24 02:45:00,1202552.0,4,0,0
2020-04-24 03:00:00,1200728.0,4,0,0
2020-04-24 03:15:00,1199777.0,4,0,0
2020-04-24 03:30:00,1198782.0,4,0,0
2020-04-24 03:45:00,1198118.0,4,0,0
2020-04-24 04:00:00,1197453.0,4,0,0
2020-04-24 04:15:00,1197227.0,4,0,0
2020-04-24 04:30:00,1197038.0,4,0,0
2020-04-24 04:45:00,1197530.0,4,0,0
2020-04-24 05:00:00,1198020.0,4,0,0
2020-04-24 05:15:00,1199001.0,4,0,0
2020-04-24 05:30:00,1200569.0,4,0,0
2020-04-24 05:45:00,1203696.0,4,0,0
2020-04-24 06:00:00,1207454.0,4,0,0
2020-04-24 06:15:00,1211982.0,4,0,0
2020-04-24 06:30:00,1217138.0,4,0,0
2020-04-24 06:45:00,1223493.0,4,0,0
2020-04-24 07:00:00,1230400.0,4,0,0
2020-04-24 07:15:00,1237242.0,4,0,0
2020-04-24 07:30:00,1243892.0,4,0,0
2020-04-24 07:45:00,1250431.0,4,0,0
2020-04-24 08:00:00,1257336.0,4,0,0
2020-04-24 08:15:00,1264195.0,4,0,0
2020-04-24 08:30:00,1271233.0,4,0,0
2020-04-24 08:45:00,1277543.0,4,0,0
2020-04-24 09:00:00,1283695.0,4,0,0
2020-04-24 09:15:00,1288798.0,4,0,0
2020-04-24 09:30:00,1293716.0,4,0,0
2020-04-24 09:45:00,1297007.0,4,0,0
2020-04-24 10:00:00,1300299.0,4,0,0
2020-04-24 10:15:00,1302993.0,4,0,0
2020-04-24 10:30:00,1305379.0,4,0,0
2020-04-24 10:45:00,1307101.0,4,0,0
2020-04-24 11:00:00,1308865.0,4,0,0
2020-04-24 11:15:00,1310557.0,4,0,0
2020-04-24 11:30:00,1312093.0,4,0,0
2020-04-24 11:45:00,1313171.0,4,0,0
2020-04-24 12:00:00,1314576.0,4,0,0
2020-04-24 12:15:00,1315370.0,4,0,0
2020-04-24 12:30:00,1315991.0,4,0,0
2020-04-24 12:45:00,1317079.0,4,0,0
2020-04-24 13:00:00,1318086.0,4,0,0
2020-04-24 13:15:00,1318241.0,4,0,0
2020-04-24 13:30:00,1318388.0,4,0,0
2020-04-24 13:45:00,1318486.0,4,0,0
2020-04-24 14:00:00,1319199.0,4,0,0
2020-04-24 14:15:00,1319160.0,4,0,0
2020-04-24 14:30:00,1319400.0,4,0,0
2020-04-24 14:45:00,1319461.0,4,0,0
2020-04-24 15:00:00,1319541.0,4,0,0
2020-04-24 15:15:00,1319592.0,4,0,0
2020-04-24 15:30:00,1320016.0,4,0,0
2020-04-24 15:45:00,1319925.0,4,0,0
2020-04-24 16:00:00,1320337.0,4,0,0
2020-04-24 16:15:00,1320596.0,4,0,0
2020-04-24 16:30:00,1320790.0,4,0,0
2020-04-24 16:45:00,1320993.0,4,0,0
2020-04-24 17:00:00,1321716.0,4,0,0
2020-04-24 17:15:00,1322363.0,4,0,0
2020-04-24 17:30:00,1322880.0,4,0,0
2020-04-24 17:45:00,1323317.0,4,0,0
2020-04-24 18:00:00,1323999.0,4,0,0
2020-04-24 18:15:00,1324221.0,4,0,0
2020-04-24 18:30:00,1324511.0,4,0,0
2020-04-24 18:45:00,1324686.0,4,0,0
2020-04-24 19:00:00,1325033.0,4,0,0
2020-04-24 19:15:00,1324760.0,4,0,0
2020-04-24 19:30:00,1324893.0,4,0,0
2020-04-24 19:45:00,1324461.0,4,0,0
2020-04-24 20:00:00,1324166.0,4,0,0
2020-04-24 20:15:00,1323693.0,4,0,0
2020-04-24 20:30:00,1322535.0,4,0,0
2020-04-24 20:45:00,1321351.0,4,0,0
2020-04-24 21:00:00,1320218.0,4,0,0
2020-04-24 21:15:00,1318013.0,4,0,0
2020-04-24 21:30:00,1314945.0,4,0,0
2020-04-24 21:45:00,1312131.0,4,0,0
2020-04-24 22:00:00,1308293.0,4,0,0
2020-04-24 22:15:00,1303597.0,4,0,0
2020-04-24 22:30:00,1297467.0,4,0,0
2020-04-24 22:45:00,1291049.0,4,0,0
2020-04-24 23:00:00,1283493.0,4,0,0
2020-04-24 23:15:00,1276323.0,4,0,0
2020-04-24 23:30:00,1268868.0,4,0,0
2020-04-24 23:45:00,1261607.0,4,0,0
2020-04-25 00:00:00,1253663.0,5,0,0
2020-04-25 00:15:00,1246983.0,5,0,0
2020-04-25 00:30:00,1240574.0,5,0,0
2020-04-25 00:45:00,1234212.0,5,0,0
2020-04-25 01:00:00,1228130.0,5,0,0
2020-04-25 01:15:00,1223092.0,5,0,0
2020-04-25 01:30:00,1218632.0,5,0,0
2020-04-25 01:45:00,1215014.0,5,0,0
2020-04-25 02:00:00,1211317.0,5,0,0
2020-04-25 02:15:00,1208757.0,5,0,0
2020-04-25 02:30:00,1206359.0,5,0,0
2020-04-25 02:45:00,1204556.0,5,0,0
2020-04-25 03:00:00,1202623.0,5,0,0
2020-04-25 03:15:00,1201258.0,5,0,0
2020-04-25 03:30:00,1200201.0,5,0,0
2020-04-25 03:45:00,1199339.0,5,0,0
2020-04-25 04:00:00,1198490.0,5,0,0
2020-04-25 04:15:00,1197923.0,5,0,0
2020-04-25 04:30:00,1197569.0,5,0,0
2020-04-25 04:45:00,1197909.0,5,0,0
2020-04-25 05:00:00,1198194.0,5,0,0
2020-04-25 05:15:00,1199119.0,5,0,0
2020-04-25 05:30:00,1200262.0,5,0,0
2020-04-25 05:45:00,1203100.0,5,0,0
2020-04-25 06:00:00,1206326.0,5,0,0
2020-04-25 06:15:00,1210196.0,5,0,0
2020-04-25 06:30:00,1214308.0,5,0,0
2020-04-25 06:45:00,1219237.0,5,0,0
2020-04-25 07:00:00,1224407.0,5,0,0
2020-04-25 07:15:00,1229790.0,5,0,0
2020-04-25 07:30:00,1234641.0,5,0,0
2020-04-25 07:45:00,1239256.0,5,0,0
2020-04-25 08:00:00,1244577.0,5,0,0
2020-04-25 08:15:00,1250547.0,5,0,0
2020-04-25 08:30:00,1256724.0,5,0,0
2020-04-25 08:45:00,1262638.0,5,0,0
2020-04-25 09:00:00,1268647.0,5,0,0
2020-04-25 09:15:00,1274311.0,5,0,0
2020-04-25 09:30:00,1279511.0,5,0,0
2020-04-25 09:45:00,1284829.0,5,0,0
2020-04-25 10:00:00,1289426.0,5,0,0
2020-04-25 10:15:00,1293023.0,5,0,0
2020-04-25 10:30:00,1296744.0,5,0,0
2020-04-25 10:45:00,1299395.0,5,0,0
2020-04-25 11:00:00,1302405.0,5,0,0
2020-04-25 11:15:00,1305315.0,5,0,0
2020-04-25 11:30:00,1306516.0,5,0,0
2020-04-25 11:45:00,1308456.0,5,0,0
2020-04-25 12:00:00,1309831.0,5,0,0
2020-04-25 12:15:00,1311179.0,5,0,0
2020-04-25 12:30:00,1312323.0,5,0,0
2020-04-25 12:45:00,1314507.0,5,0,0
2020-04-25 13:00:00,1316534.0,5,0,0
2020-04-25 13:15:00,1317387.0,5,0,0
2020-04-25 13:30:00,1317803.0,5,0,0
2020-04-25 13:45:00,1318074.0,5,0,0
2020-04-25 14:00:00,1318294.0,5,0,0
2020-04-25 14:15:00,1318739.0,5,0,0
2020-04-25 14:30:00,1318943.0,5,0,0
2020-04-25 14:45:00,1319116.0,5,0,0
2020-04-25 15:00:00,1319529.0,5,0,0
2020-04-25 15:15:00,1320000.0,5,0,0
2020-04-25 15:30:00,1320640.0,5,0,0
2020-04-25 15:45:00,1320990.0,5,0,0
2020-04-25 16:00:00,1321408.0,5,0,0
2020-04-25 16:15:00,1321860.0,5,0,0
2020-04-25 16:30:00,1322169.0,5,0,0
2020-04-25 16:45:00,1322725.0,5,0,0
2020-04-25 17:00:00,1323318.0,5,0,0
2020-04-25 17:15:00,1323915.0,5,0,0
2020-04-25 17:30:00,1324016.0,5,0,0
2020-04-25 17:45:00,1324457.0,5,0,0
2020-04-25 18:00:00,1324897.0,5,0,0
2020-04-25 18:15:00,1324832.0,5,0,0
2020-04-25 18:30:00,1325043.0,5,0,0
2020-04-25 18:45:00,1325126.0,5,0,0
2020-04-25 19:00:00,1325272.0,5,0,0
2020-04-25 19:15:00,1325307.0,5,0,0
2020-04-25 19:30:00,1325030.0,5,0,0
2020-04-25 19:45:00,1324855.0,5,0,0
2020-04-25 20:00:00,1324731.0,5,0,0
2020-04-25 20:15:00,1324311.0,5,0,0
2020-04-25 20:30:00,1323360.0,5,0,0
2020-04-25 20:45:00,1321932.0,5,0,0
2020-04-25 21:00:00,1320520.0,5,0,0
2020-04-25 21:15:00,1318212.0,5,0,0
2020-04-25 21:30:00,1315675.0,5,0,0
2020-04-25 21:45:00,1312724.0,5,0,0
2020-04-25 22:00:00,1309019.0,5,0,0
2020-04-25 22:15:00,1305175.0,5,0,0
2020-04-25 22:30:00,1299442.0,5,0,0
2020-04-25 22:45:00,1293448.0,5,0,0
2020-04-25 23:00:00,1286377.0,5,0,0
2020-04-25 23:15:00,1279496.0,5,0,0
2020-04-25 23:30:00,1272095.0,5,0,0
2020-04-25 23:45:00,1264926.0,5,0,0
2020-04-26 00:00:00,1257151.0,6,0,0
2020-04-26 00:15:00,1249874.0,6,0,0
2020-04-26 00:30:00,1243310.0,6,0,0
2020-04-26 00:45:00,1236467.0,6,0,0
2020-04-26 01:00:00,1230043.0,6,0,0
2020-04-26 01:15:00,1224731.0,6,0,0
2020-04-26 01:30:00,1220066.0,6,0,0
2020-04-26 01:45:00,1216214.0,6,0,0
2020-04-26 02:00:00,1211685.0,6,0,0
2020-04-26 02:15:00,1208013.0,6,0,0
2020-04-26 02:30:00,1205237.0,6,0,0
2020-04-26 02:45:00,1202975.0,6,0,0
2020-04-26 03:00:00,1200817.0,6,0,0
2020-04-26 03:15:00,1199313.0,6,0,0
2020-04-26 03:30:00,1198066.0,6,0,0
2020-04-26 03:45:00,1197144.0,6,0,0
2020-04-26 04:00:00,1196263.0,6,0,0
2020-04-26 04:15:00,1195526.0,6,0,0
2020-04-26 04:30:00,1195068.0,6,0,0
2020-04-26 04:45:00,1194985.0,6,0,0
2020-04-26 05:00:00,1195090.0,6,0,0
2020-04-26 05:15:00,1195639.0,6,0,0
2020-04-26 05:30:00,1196542.0,6,0,0
2020-04-26 05:45:00,1198979.0,6,0,0
2020-04-26 06:00:00,1201700.0,6,0,0
2020-04-26 06:15:00,1205046.0,6,0,0
2020-04-26 06:30:00,1208361.0,6,0,0
2020-04-26 06:45:00,1212804.0,6,0,0
2020-04-26 07:00:00,1217214.0,6,0,0
2020-04-26 07:15:00,1221782.0,6,0,0
2020-04-26 07:30:00,1226595.0,6,0,0
2020-04-26 07:45:00,1232188.0,6,0,0
2020-04-26 08:00:00,1238450.0,6,0,0
2020-04-26 08:15:00,1245061.0,6,0,0
2020-04-26 08:30:00,1251663.0,6,0,0
2020-04-26 08:45:00,1258532.0,6,0,0
2020-04-26 09:00:00,1264971.0,6,0,0
2020-04-26 09:15:00,1271322.0,6,0,0
2020-04-26 09:30:00,1277263.0,6,0,0
2020-04-26 09:45:00,1282746.0,6,0,0
2020-04-26 10:00:00,1287912.0,6,0,0
2020-04-26 10:15:00,1292527.0,6,0,0
2020-04-26 10:30:00,1296549.0,6,0,0
2020-04-26 10:45:00,1300053.0,6,0,0
2020-04-26 11:00:00,1303207.0,6,0,0
2020-04-26 11:15:00,1305774.0,6,0,0
2020-04-26 11:30:00,1307993.0,6,0,0
2020-04-26 11:45:00,1309799.0,6,0,0
2020-04-26 12:00:00,1311971.0,6,0,0
2020-04-26 12:15:00,1313981.0,6,0,0
2020-04-26 12:30:00,1315507.0,6,0,0
2020-04-26 12:45:00,1316216.0,6,0,0
2020-04-26 13:00:00,1317575.0,6,0,0
2020-04-26 13:15:00,1317956.0,6,0,0
2020-04-26 13:30:00,1318354.0,6,0,0
2020-04-26 13:45:00,1318949.0,6,0,0
2020-04-26 14:00:00,1319402.0,6,0,0
2020-04-26 14:15:00,1319791.0,6,0,0
2020-04-26 14:30:00,1319962.0,6,0,0
2020-04-26 14:45:00,1320255.0,6,0,0
2020-04-26 15:00:00,1320729.0,6,0,0
2020-04-26 15:15:00,1321207.0,6,0,0
2020-04-26 15:30:00,1321671.0,6,0,0
2020-04-26 15:45:00,1322186.0,6,0,0
2020-04-26 16:00:00,1322285.0,6,0,0
2020-04-26 16:15:00,1322634.0,6,0,0
2020-04-26 16:30:00,1323043.0,6,0,0
2020-04-26 16:45:00,1323337.0,6,0,0
2020-04-26 17:00:00,1323844.0,6,0,0
2020-04-26 17:15:00,1324202.0,6,0,0
2020-04-26 17:30:00,1324523.0,6,0,0
2020-04-26 17:45:00,1324621.0,6,0,0
2020-04-26 18:00:00,1324832.0,6,0,0
2020-04-26 18:15:00,1324842.0,6,0,0
2020-04-26 18:30:00,1324810.0,6,0,0
2020-04-26 18:45:00,1324724.0,6,0,0
2020-04-26 19:00:00,1324702.0,6,0,0
2020-04-26 19:15:00,1324727.0,6,0,0
2020-04-26 19:30:00,1324353.0,6,0,0
2020-04-26 19:45:00,1324269.0,6,0,0
2020-04-26 20:00:00,1323580.0,6,0,0
2020-04-26 20:15:00,1323115.0,6,0,0
2020-04-26 20:30:00,1322217.0,6,0,0
2020-04-26 20:45:00,1320962.0,6,0,0
2020-04-26 21:00:00,1319493.0,6,0,0
2020-04-26 21:15:00,1317662.0,6,0,0
2020-04-26 21:30:00,1315162.0,6,0,0
2020-04-26 21:45:00,1312187.0,6,0,0
2020-04-26 22:00:00,1308267.0,6,0,0
2020-04-26 22:15:00,1303533.0,6,0,0
2020-04-26 22:30:00,1297107.0,6,0,0
2020-04-26 22:45:00,1290576.0,6,0,0
2020-04-26 23:00:00,1282600.0,6,0,0
2020-04-26 23:15:00,1275137.0,6,0,0
2020-04-26 23:30:00,1267376.0,6,0,0
2020-04-26 23:45:00,1259186.0,6,0,0
2020-04-27 00:00:00,1250987.0,0,0,0
2020-04-27 00:15:00,1243932.0,0,0,0
2020-04-27 00:30:00,1237364.0,0,0,0
2020-04-27 00:45:00,1231489.0,0,0,0
2020-04-27 01:00:00,1225860.0,0,0,0
2020-04-27 01:15:00,1221792.0,0,0,0
2020-04-27 01:30:00,1217945.0,0,0,0
2020-04-27 01:45:00,1214611.0,0,0,0
2020-04-27 02:00:00,1211522.0,0,0,0
2020-04-27 02:15:00,1209142.0,0,0,0
2020-04-27 02:30:00,1207035.0,0,0,0
2020-04-27 02:45:00,1205390.0,0,0,0
2020-04-27 03:00:00,1203778.0,0,0,0
2020-04-27 03:15:00,1202730.0,0,0,0
2020-04-27 03:30:00,1201790.0,0,0,0
